date,JPM,BAC,C,WFC,GS,AAPL,MSFT,GOOG,XOM,CVX,DUK,SO,PG,KO
2007-02-15,-0.004092390579499893,-0.003707668223930987,0.0005533930170377289,0.0,-0.0026715557980068715,-0.0010560074431023023,0.002039002940734961,-0.009618475695483682,-0.0034451986748528607,-0.011564403345198001,-0.002995297854553089,-0.005212859974774591,0.001693853805460628,-0.0006264469318704247
2007-02-16,0.0007807662756819661,0.0037076682239309275,-0.0020313353991275387,-0.006965991495620633,0.00046118915468906243,-0.004469249467982977,-0.02474398139288816,0.01818793638152553,-0.000663676485153933,-0.007736665233541594,-0.0020020620035975157,0.0019239805402206614,0.0012302233218665652,0.0004174837731922839
2007-02-20,0.007387275037261532,0.0,0.0016626366200453455,0.005020389511824001,0.018361953221129896,0.01253416966420664,0.003126992870211359,0.004585994253906184,-0.0055942921651636526,-0.00979234255151787,-0.0005008410845588291,0.004383444278872885,-0.002924077127327214,-0.0018819179504791055
2007-02-21,0.0003872836540494247,-0.0025940815416652056,-0.00815289679932746,0.006655681174043882,-0.003581596223587907,0.037697460683449056,0.017875956666215057,0.007932795862547972,-0.0012030588049472268,-0.0025705132947510746,0.0,-0.0063074248190935645,-0.002932550280347654,-0.004404338943087141
2007-02-22,-0.00019377410156220045,-0.0039027794573094337,-0.002981008347751659,0.000828798805694456,-0.005374895239034515,0.003469483487439754,0.0013617446033422115,-2.094315977805302e-05,0.004004315450172846,0.01038312815140428,-0.006537276346392283,-0.0008258380472691813,0.00030886904841481103,-0.005692328570652312
2007-02-23,-0.011883051597621286,-0.015766100736024274,0.0033533170152263794,-0.01614708948853537,-0.011343403403672587,-0.004928341252646743,-0.016813002029278656,-0.011051736606122827,0.0018625929161573004,0.005644735509907511,0.004530116576357025,-0.0030329557422717314,0.001698707797054668,-0.0008461538547762725
2007-02-26,-0.004320303950437838,-0.0013249160355501498,-0.020479851685623163,0.0011217791330959716,-0.011614784013751824,-0.006306713039831036,0.005865374506854185,-0.012164101060908093,0.0023898312650939522,0.004772636809060414,0.005009802481115017,0.005233329373310027,-0.005879895134322893,0.00968698185404855
2007-02-27,-0.03179291435550225,-0.038425995485091465,-0.040284485978870355,-0.036544294982210956,-0.08786151859081143,-0.053132435941598805,-0.04215588287126967,-0.035376496644257044,-0.048504347956699785,-0.040437055286685515,-0.019682366466300998,-0.025599748380773616,-0.050771109713312335,-0.02826705880952393
2007-02-28,0.003447466146268714,0.011675355767835016,-0.00455588139515664,0.008973563059070825,0.028914463713932075,0.008069663124203947,0.010706599202175773,0.0015141047086219017,-0.002090954279317384,-0.0008751404441821654,0.003053603532231782,0.008978608911826143,0.03591898842778528,0.00623179549823391
2007-03-01,-0.003854317740560926,-0.008892488852477991,0.013997496846867652,-0.0011530634454033457,-0.010413554321997332,0.028545179136517,-0.002843832952983706,-0.002717975291447306,-0.00967275382221232,-0.013518281532791632,0.006583857562235135,0.0030683843440854923,0.002988206548897063,-0.0034333445945263523
2007-03-02,-0.020741686481998953,-0.007370877682870584,-0.02197055338515963,-0.006367816081801039,-0.020185825611874965,-0.019134418754062788,-0.011817260763945552,-0.021536373582351276,-0.013900661173589426,-0.012054284054709168,-0.01628559790984357,-0.01430417236250903,-0.008199286426547225,-0.01363490827635207
2007-03-05,-0.0135800345557669,-0.0074264026962483016,-0.014513294654336338,-0.01197601076564666,-0.029405658475857743,0.010597940982205092,-0.007593859854936972,0.005161417372408427,-0.0004283012405384219,-0.005404450955693138,-0.01916655007922403,-0.010221406410967845,-0.005875545542833973,0.00867856949221157
2007-03-06,0.0204044552559218,0.025851504376010324,0.026646774612539035,0.018343826847447547,0.03805598600536359,0.021432709451594482,0.01011209453815837,0.0369546658410166,0.014469858589628095,0.018493565250499878,0.02224049074278238,0.012760375010354326,0.0023862395795397912,0.013730928904209534
2007-03-07,-0.0033028182779628354,-0.006894168723406572,-0.007143124116823765,-0.00985775242240945,-0.009059765158089006,-0.005344251793644706,-0.0079370043738628,-0.004183349551538461,0.008973398861906566,0.00970661840732153,-0.0005120394549106247,-0.0036695978191162828,-0.013758522607605388,-0.0038421818289725808
2007-03-08,0.007827014933095934,0.0035512020385674997,0.005560176877744588,0.005520655367010062,0.021996919037979866,0.0031866814837670835,-0.010558753182722709,-0.0020209926117622,0.002927475794583334,0.0019005727937268975,-0.005130614545500777,0.0062024499666688505,0.003698567435559643,0.008519232799306433
2007-03-09,0.001640025289323551,0.0035392965941940784,-0.0033716199770429793,-0.00028970456691393377,0.008764354854182628,-0.00034035635457499463,-0.0010988933342305639,-0.0038780798970766985,-0.010212086390477465,0.00014582208284129466,-0.009821484040089964,-0.009318256209734125,-0.0024106079220107242,0.008868467386793482
2007-03-12,0.0004089317104306235,0.002744029819301076,0.0005954411432385802,0.0008690474314097729,0.0044521238396683215,0.021367997719976488,0.005481742137256226,0.003943997358585106,-0.0035213577537123184,0.005244146318251255,0.01750776009546131,0.0056576434506465725,-0.0011262751431204302,0.007956025314240852
2007-03-13,-0.04480490068803606,-0.03242439230800079,-0.03249183481841927,-0.03117890453343267,-0.017777851481858436,-0.01649197224695305,-0.02658914084553064,-0.026110381769684676,-0.013638687594744896,-0.014487686220395611,-0.012843660453435001,-0.011632614398819376,-0.014928115777665183,-0.01161944422507369
2007-03-14,0.012765571007026124,0.006248151959546697,0.006746473845656674,0.005363725910329698,0.005611483824659632,0.017937586966328866,0.025130751433773277,0.011155947805640715,0.0157527799867485,0.007050788319586111,0.002582443321618291,0.00795912091865126,0.0031011489387364,-0.0004246282566553615
2007-03-15,0.008421543597928235,0.006608268859410097,0.021167626164101925,0.01328379665999265,0.0036905541350924186,-0.004789044295672536,-0.004389259425154588,-0.004048556345709365,-0.004657296618735412,0.008017977849239622,0.014337197073829844,0.009860496692220258,0.008923421929958687,0.0008497274691547747
2007-03-16,-0.014145720529405784,-0.00962673017168191,-0.012040538514729568,-0.004407820410104879,-0.009453176031825467,0.0002230715467445335,0.0018310600618546163,-0.012040162482261724,-0.011811153829232916,-0.011537335358306592,-0.005608362439753019,-0.007880906320207826,-0.0048577690287574145,0.0027573778654579792
2007-03-19,0.011626912289480188,0.015002123671017298,0.01064403019364813,0.008797044815995919,0.0171386975376141,0.017043372598964858,0.018129497528617144,0.014368314129341267,0.01759427435589596,0.01891540975732633,0.006624347024066332,0.012077196539650609,0.005987743752299546,0.002538507919117552
2007-03-20,0.0035666053996558835,0.007712557223731267,0.011519004789670315,0.010456455906026863,0.007676601605834727,0.0038332756803661503,0.00035906449879361213,-0.004369783555363109,0.012579022016116208,0.009610691343016491,0.0260665044633396,0.012759955076416783,0.0048287326596549674,0.006108719072094061
2007-03-21,0.026860924358342003,0.021439321315057033,0.027079047165314802,0.024826519578481893,0.03350100542160103,0.025790451447647224,0.024132514727272233,0.02499503912904311,0.016938568158901778,0.018247358842827376,0.010337438498139128,0.01314379264515166,0.010859551198768589,0.013350745724976949
2007-03-22,-0.011894927787504372,-0.004251206838497704,-0.003658859459122213,-0.01390709551288136,-0.004132930291845636,0.0009581231087433938,-0.008805240422506917,0.01195319869784701,0.01531342873320584,0.02204307274012367,-0.003925759573374108,-0.0021789842706117953,0.014036571442268922,-0.00020747108459427175
2007-03-23,0.0010308386976266943,0.0009674260655985235,-0.002317428103614407,-0.000857800677604677,0.008579077105020282,-0.00469353315477208,-0.008882402368256442,-0.00045464837344501806,0.008836073258457344,0.010502977145649564,-0.002460791665000111,0.004624437402870851,-0.0007834836222040797,-0.004154162176584403
2007-03-26,0.0037025657420732597,-0.0025182368481049705,-0.00348646366356124,-0.008040592810038051,-0.0007557288450286535,0.024608916875023604,0.007112375478050893,0.006840566152177728,0.005981042356434897,0.009453300912723733,0.006876088178075621,0.00514273297356409,0.001566457296332495,0.0020791321001014792
2007-03-27,-0.002672338985663632,0.005416103200124376,-0.00935677733526801,-0.008107629305370737,-0.008823000245711423,-0.004077097461527267,-0.017876696195867382,-0.0029720880825170343,0.0031747708131568716,-0.003096565237604138,-0.005891059533156271,-0.006500653792438288,-0.009908173404543398,-0.0027032616074092845
2007-03-28,-0.012013251809874764,-0.02085671254169519,-0.0019602967392934314,-0.007586061692442092,-0.014929932861144486,-0.023530465626533683,-0.0028901630222436174,-0.00376000262007022,-0.0019831982634669885,-0.0012140353878762498,0.0004919658016545701,-0.004357365477645263,-0.004117754184595298,-0.0022934249761599737
2007-03-29,0.010570624120223044,0.008238481624573185,0.008597167657622896,0.011648278370869252,0.002126195140821314,0.005454789290915803,0.003971824261420988,-0.002080814953170245,0.008959087995771393,0.011675644688845747,0.00735492195948749,0.007342252182570078,0.003959816713925933,0.004165849788190328
2007-03-30,-0.002477403241422094,-0.003325843866812973,-0.0011681831557436677,-0.0031899928487169288,-0.0027550018551648864,-0.00900047233568291,0.004314982874868912,-0.006005889769760452,-0.010415779095207595,-0.013297235714029094,-0.008831916406061355,-0.0070690173973819385,-0.0015820037137090222,-0.0022892717488577777
2007-04-02,-0.0028977266825813853,-0.011631840168317833,-0.005664437673588757,-0.012273759626112383,-0.004754210109634618,0.007933221679548364,-0.004675698531631162,0.0008071968888671545,0.009366190079693939,0.011694913532406648,0.02048817303210608,0.011664220427777741,-0.002219039211737019,0.010775836960078028
2007-04-03,0.013684396690507705,0.008491133861427887,0.007027126427335269,0.014594493310511896,0.019740900072722927,0.009035529531766565,0.004675698531631228,0.030223577212830168,0.00836845356534413,0.006792315579616687,0.0028932652989061454,0.0029616598566676896,-0.001905795607561202,0.009639893401756208
2007-04-04,0.0,0.0005892482610683517,-0.0009733493833187021,-0.004938479081690414,-0.004587814606860992,-0.002436710329461612,0.02235324629045354,-0.0033488540171995825,0.004028058174347738,0.002783650714440378,-0.012109829020889754,-0.002422649179972424,0.0023815465256036205,0.009547439180830564
2007-04-05,0.004315504190021731,-0.0007864773965455518,0.004081010394945211,0.0029077600552886423,-0.004126818047486279,0.00434003973398003,0.001752746826490265,0.001040062325361575,0.0014254508963296418,0.0007940598601855507,0.007283131861776078,0.0026920836742389005,-0.0007937432897441586,0.0012127993235681658
2007-04-09,0.004705098163749704,0.0001972291354772104,0.00019333527846039417,-0.002034199334414724,0.004845566763743601,-0.010938858936284913,0.0007004661712806362,-0.007023622290729317,-0.005453509070677512,-0.00158853727062635,0.006750322824818724,0.0029523592233731094,0.004119035297147644,0.0022184627090082475
2007-04-10,0.004885834049680899,0.004119662996336485,0.015773381099615975,0.0011628796829156194,0.0005259727208770763,0.0063861471315691115,-0.00596795002592401,-0.003658899243409232,0.009975939309245124,0.02032400250792752,0.0009607877378869393,0.0029442647861936027,-0.0007908981086996296,0.009026319452341124
2007-04-11,-0.0018300059508603815,-0.011025819950846488,-0.011516876455357344,-0.006999054454397898,-0.010192415324181506,-0.017769365640414175,-0.010263810184422848,-0.004231889272097588,-0.010366948965603041,-0.006249806895884238,-0.017922735886648094,-0.0008022739000000537,-0.002693196991222176,-0.008824891094699415
2007-04-12,0.0010168525447074505,-0.004563652496674797,-0.0028998877305642426,0.0049626140506081814,0.0005791348203617646,-0.004329625532446114,0.015181160584341538,0.006137767739714498,0.008043569442810074,0.007935686385715615,-0.007358087203036604,-0.0005352468785308988,0.007585609300539744,0.0006042474912028712
2007-04-13,-0.0022377731856660825,0.0027805437056259773,-0.0009683834596274612,0.008410066945554472,-0.0026596200849567735,-0.02137882346817083,0.002449684369596266,-0.002356096316553121,0.0002587623748138932,-0.002075356705551822,0.0029496464929101916,0.002138436521449862,-0.0022062406174377888,0.0042191985366970995
2007-04-16,0.01776755048744223,0.015937181428328714,0.02544842704045594,0.025093446064380114,0.038102597280926714,0.013101009242407561,0.004185453858312197,0.01696899563304993,0.00976947397535274,0.011105605802014532,0.012198535956380001,-0.0008009157429189521,0.005506864674480277,0.007788620281894723
2007-04-17,0.004193493472461773,0.0013658402091320018,-0.00758562005533268,-0.0073485095861259555,0.001769954873766105,-0.011882551586181442,0.0041682894874740415,-0.0031042530646888345,0.0029384633364230657,0.0011549816221112365,0.0014535196982858492,0.00825028653029139,0.0026639726175523995,0.025531004330724933
2007-04-18,0.03697193558381604,0.010085395044862003,0.008718816821431823,0.019663475218247732,0.008571472453967414,0.0005533459703909207,-0.008703519808981465,0.00676645157123384,-0.0025544551191907924,-0.002439872538906372,0.013946154736181743,0.005549982479634331,-0.0021935206318316075,0.0017437089496653664
2007-04-19,0.0003846954084192347,-0.017716895810880956,0.0018851839610343122,0.005271181164674385,0.011650915714537542,-0.001439125146178354,0.003141899141540999,-0.009201691565919556,-0.009508456790094032,-0.01242069384520876,-0.012978144356778873,-0.003961110745797603,-0.00219771950510299,0.0017408053703398057
2007-04-20,0.008601422511652529,0.0025504567796959536,0.0061964120262712275,0.004417128624350466,0.004829470557816527,0.007724531432531672,0.011436849411296683,0.022702213378473456,0.029260858553238494,0.021126371252105577,0.01250010224845508,0.010266408416188894,0.00282478284060195,0.006548297739984694
2007-04-23,-0.004960814171886152,-0.010438868860088869,-0.005819904110852622,-0.007743070893283987,0.010939962886115918,0.02753842459573033,-0.008304603325945884,-0.007071864111531937,-0.007046200358697651,-0.011409240652117247,-0.0019128741997197392,-0.004724977884240339,-0.002667531322603473,-0.008482720451973546
2007-04-24,-0.0022980703709220094,0.00217541580516459,-0.00566496959505618,-0.0066853447684385794,-0.00767264765134969,-0.0028915056340198123,0.0003470266689796214,-0.0032405478475516923,-0.007604463603933195,-0.005949070263110092,0.0023909163080434244,0.00812498979499151,0.0015700160013837753,0.0011611421336572179
2007-04-25,0.012574470810420539,0.01197865683211504,0.018573131355794956,0.01387777051848501,0.021869034223902847,0.02237752036931386,0.006923183555505039,0.0009626972369656456,0.016654605202894603,0.015699961825722593,0.0028615312614548335,0.008835660761275928,0.0023638086111480907,0.0005803292141491889
2007-04-26,0.0022692698135214854,-0.010004701974265923,-0.004471235743666969,-0.005805612066267963,-0.00350866539939688,0.035948017062100955,0.003787493306812628,0.006651564815353347,0.007852134510632802,-0.001789106352671889,-0.015355694560082973,-0.004147784710721499,-0.008536427585144637,0.0065494264202031836
2007-04-27,-0.007394682153948335,0.0009848548406258002,-0.0035536453545452445,-0.0036103293402412755,-0.00235992370647578,0.01086725050809364,0.03445098523764635,-0.004519985170297919,-0.0023615187908797948,-0.0012799988876471822,0.0009664613274126281,-0.008349295184741388,-0.00015860312418790928,-0.0003839520897993843
2007-04-30,-0.0086000176632539,0.0025577024511453093,0.004673944996926252,-0.0013917438942655466,-0.025605932901280534,-0.0012011247032551393,-0.00599399808090285,-0.016056796414133847,-0.012270508268976892,-0.003720884897234194,-0.008733574247339445,-0.010005001192752893,0.022296790837597134,0.0024940039199248193
2007-05-01,0.0030660880340570252,0.0005888957713363235,0.010758154609251846,0.004170500040086968,-0.00013718938202486507,-0.003312472920420625,0.015246986375783,-0.005061789498606664,0.003521410611940925,0.007173159670172915,0.008250424020089213,0.005804241851257985,-0.02261417695633571,0.00839564036693982
2007-05-02,0.005533929629196641,0.0015697590282403892,0.0018433889758668997,-0.001959552879743387,0.004154680553265964,0.009206699362196348,0.006884381052013003,-0.006889332412502391,0.002006734467398318,0.003694134028970523,0.005302579427524031,0.001315014996177755,-0.00941550520470096,0.001518700901955094
2007-05-03,0.00285098122681645,0.004303489882918048,0.0035283670457943346,0.0041940969112075925,0.009386798275215344,9.95603123906603e-05,0.011692016504086413,0.015868064420745023,0.010716124981280056,0.011631283121695977,-0.003370942553628973,-0.00018622875911358518,-0.005950063652064207,0.003787013980499084
2007-05-04,-0.0013294778635499329,0.00019521863398664675,0.0025916696450710708,0.002229738811433731,0.025753519979655866,0.00407512088443539,-0.013327239691619565,-0.004468670957830634,-0.0016122430007628325,-0.0032736736834640618,-0.004835742042694721,-0.0010628006775454987,0.0065911584608234495,0.005653701714199747
2007-05-07,0.0018979246189993943,0.0035068884156110995,-0.0038899440215661024,0.004166768649742082,-0.0005285240225121616,0.030383954572852666,0.004896526949605176,-0.008205606063593544,0.003469980156137119,0.003524817731996724,0.012045574130353209,0.00450979468256396,-0.0036918676823437598,0.007489798397990961
2007-05-08,-0.005323741606142188,-0.00038954495899230426,-0.002974032479435109,-0.007233920787838637,-0.010040267553472856,0.010910286057361936,0.0013019178621723395,-0.0009850423248114833,0.006781228471169255,0.005888531595118888,-0.010592612806840197,-0.0023855559916559407,-0.00693911580320595,-0.010124309393248203
2007-05-09,0.014197763888387515,0.0009731416530708141,0.0074183545030971606,0.008342918797554045,0.007175456613826929,0.017175387012782747,0.0009751299662810968,0.005213406687420068,0.000491818862893294,-0.0037546322695237683,-0.0053933144778400815,-0.003454653235317652,0.0042013588587839585,0.0007536641547942042
2007-05-10,-0.022814840794999163,-0.017054479987261117,-0.017145439428339626,-0.019858021609460094,-0.015433912872048719,0.004294373066402058,-0.006518899808291586,-0.01671865867399493,-0.02094110314563414,-0.01975463078244066,-0.009385214094132267,-0.019083958944858086,-0.008421084919004639,-0.011932446682423204
2007-05-11,0.002881092472224009,0.00728822570413896,-0.0016931974110940909,0.003383866114272898,0.019530164064208533,0.012957788694381182,0.010086263027318102,0.011355384287363868,0.022912450346370326,0.023384536846711268,0.00643091304643757,0.0035216947979410736,0.0025986396350657784,0.003993215753697622
2007-05-14,-0.006155133808048253,-0.0033416461357321605,-0.0047184150306949805,-0.0062132326597232205,-0.005819066986269157,0.005686275131276314,0.002586301694534233,-0.010683706299353418,0.00024629380929444496,0.010316834413074181,0.012739215198447456,0.0005404751711008344,0.001134365528257876,-0.0017097220601703827
2007-05-15,0.0038513290987128427,0.0031453162263773,-0.0013252341176906298,0.003111486700455756,-0.007989559380070415,-0.01696859015327973,0.0009713409051996911,-0.008219519024025504,-0.0014782161920848344,-0.001733440926495951,-0.003902294806952463,0.0021601751417582677,0.0056550410705822765,-0.002665297714677342
2007-05-16,0.01809375346080923,0.0035276152037991278,0.03937425577302771,0.02261717132505954,0.012092951351774255,-0.0016754736723776642,0.0054869471994219,0.03140138538879691,0.003936001296508403,0.007210461973375614,0.0,0.010996361085006436,0.0199388200752134,0.005323252139675558
2007-05-17,-0.007959277191023144,0.00019541907022946388,-0.0020054200499071547,0.0005524438240191246,0.0011883502230140169,0.01937520411780027,-0.002901047507931413,-0.003497307922058313,0.004288274989136367,0.009001931924194793,0.0014651002755823516,-0.006959871799645772,0.0007888199427781151,-0.010291727908212589
2007-05-18,-0.0003805474293721471,0.0029295584646035584,0.0036427483119724933,0.004954297149701834,0.012933641017400051,0.005285654782062215,-0.004853743956529492,-0.001359810669946295,0.017691237874165176,0.016919901674058293,-0.004402047841070551,0.002682600251807417,0.0017342934232755696,0.008204156715919344
2007-05-21,0.0003805474293720891,-0.0009757122898312788,-0.002913300555516777,-0.00302471806702732,-0.004830282720508112,0.01765795664233984,0.007110359803579512,0.0005951857458555337,0.003955992179230458,-0.00024191168873496805,-0.0004904525602610758,0.0,-0.0033134909038268832,-0.013775141976440104
2007-05-22,-0.0051496496245732794,0.005256482487885595,0.004366937790340879,-0.008574281301527873,0.006435175815173817,0.013834850678737074,-0.011661273267040261,0.011115114991346799,-0.009858414848730492,-0.007878046890799396,-0.004916261423122489,-0.004564164844999909,-0.004276592974818892,-0.008318228208899327
2007-05-23,-0.00575418082649814,-0.002917135537253067,-0.0012718681495113638,0.0024963792486895654,-0.009450048655215123,-0.0057411019957015735,-0.0035910014332261363,-0.00397968027155699,0.002654459788984533,-0.009536672723377193,-0.017400492037554068,-0.014365312727137014,0.001586168471070655,-0.0029177898169099117
